ts_utc,symbol,reason,extra
2025-09-28T10:36:15+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0128, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:36:16+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:36:22+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0368, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:36:22+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:36:23+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0570, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:36:23+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:36:24+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0129, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:36:24+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:36:30+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0370, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:36:30+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:36:31+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0573, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:36:31+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:36:32+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0124, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:36:32+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:36:38+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0370, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:36:39+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:36:39+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0571, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:36:40+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:36:40+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0125, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:36:41+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:36:46+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0371, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:36:47+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:36:47+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0573, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:36:48+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:36:48+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0127, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:36:49+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:36:54+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0369, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:36:55+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:36:55+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0567, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:36:56+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:36:56+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0126, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:36:57+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:02+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0367, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:03+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:03+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0560, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:37:03+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:04+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0124, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:04+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:10+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0369, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:10+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:11+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0564, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:37:11+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:12+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0125, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:12+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:18+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0369, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:18+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:19+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0563, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:37:19+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:19+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0123, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:20+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:25+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0371, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:26+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:26+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0567, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:37:27+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:27+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0124, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:28+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:33+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0368, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:34+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:34+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0563, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:37:35+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:35+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0122, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:36+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:41+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0368, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:42+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:43+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0561, slope=-0.0022, neutral_band=0.0056"
2025-09-28T10:37:43+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:44+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0122, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:45+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:50+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0364, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:51+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:51+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0559, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:37:51+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:37:52+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0121, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:37:52+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:37:58+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0364, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:37:58+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:37:59+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0556, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:37:59+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:00+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:00+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:06+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0365, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:06+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:07+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0555, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:07+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:08+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:08+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:14+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0365, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:14+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:15+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0556, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:15+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:16+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:16+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:22+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0363, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:22+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:22+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0552, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:23+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:23+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:24+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:29+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0362, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:30+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:30+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0552, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:31+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:31+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:32+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:37+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0362, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:38+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:38+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0553, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:39+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:39+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:40+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:46+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0362, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:46+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:47+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0553, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:47+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:48+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:48+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:38:54+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0362, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:38:54+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:38:55+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0552, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:38:55+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:38:56+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:38:56+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:02+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0361, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:02+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:03+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0552, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:03+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:04+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0120, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:04+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:10+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0359, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:10+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:11+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0550, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:11+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:12+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:12+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:18+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0359, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:18+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:19+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0550, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:19+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:20+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:20+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:26+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0360, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:26+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:27+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0550, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:27+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:28+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:28+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:34+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0360, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:34+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:35+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0552, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:35+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:36+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:36+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:42+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0359, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:43+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:43+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0551, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:44+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:44+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:45+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:51+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0359, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:51+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:51+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0550, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:39:52+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:39:52+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:39:53+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:39:58+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0359, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:39:59+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:39:59+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0550, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:00+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:00+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0119, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:01+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:06+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:07+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:07+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0550, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:08+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:08+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0118, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:09+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:14+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:15+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:15+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0549, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:15+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:16+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0117, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:16+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:22+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:23+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:23+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0549, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:24+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:24+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0116, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:25+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:30+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:31+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:31+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0548, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:32+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:32+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0117, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:32+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:38+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:38+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:39+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0548, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:39+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:40+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0115, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:40+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:46+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0357, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:46+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:47+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0547, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:47+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:48+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0115, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:48+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:40:54+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0356, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:40:54+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:40:55+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0546, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:40:55+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:40:56+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0114, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:40:56+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:41:02+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0355, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:41:02+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:41:03+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0545, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:41:03+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:41:04+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0114, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:41:04+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:41:10+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:41:10+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:41:11+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0552, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:41:11+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:41:11+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0116, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:41:12+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:41:17+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0357, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:41:18+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:41:18+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0548, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:41:19+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:41:19+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0117, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:41:20+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:41:25+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0358, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:41:26+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:41:26+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0548, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:41:27+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
2025-09-28T10:41:27+00:00,BNBUSDT,main_ema_guard,"dist_pct=-0.0118, slope=-0.0005, neutral_band=0.0041"
2025-09-28T10:41:28+00:00,BNBUSDT,vol_fail,"bbw=0.0104, mult=1.10"
2025-09-28T10:41:33+00:00,ETHUSDT,main_ema_guard,"dist_pct=-0.0359, slope=-0.0014, neutral_band=0.0039"
2025-09-28T10:41:34+00:00,ETHUSDT,vol_fail,"bbw=0.0070, mult=1.05"
2025-09-28T10:41:34+00:00,SOLUSDT,main_ema_guard,"dist_pct=-0.0551, slope=-0.0021, neutral_band=0.0056"
2025-09-28T10:41:35+00:00,SOLUSDT,vol_fail,"bbw=0.0097, mult=1.05"
